Ctrl 1,Ctrl 2,Ctrl 3,Ctrl 4,Ctrl 5,Ctrl 6,Ctrl 7,Ctrl 8,Ctrl 9,Ctrl 10,HFD 11,HFD 12,HFD 13,HFD 14,HFD 15,HFD 16,HFD 17,HFD 18,HFD 19,HFD 20,Met 21,Met 22,Met 23,Met 24,Met 25,Met 26,Met 27,Met 28,Met 29,Met 30,Met 31,Taxa
9.491335e-4,0.0025389119,0.0038866903,0.0012181407,0.0025684464,0.0014975184,0.0011525162999999998,6.210216e-4,0.0034181021,0.001280353,0,1.6253556e-4,3.0889620000000003e-4,3.9370080000000003e-4,0.001034311,6.30517e-4,0.0026295828,1.613597e-4,0.00736092647,1.601452e-4,5.43242e-4,0.0022256951000000002,0.0028605751000000002,0.0019623035600000002,0.0086355790000000009,0.0031097527999999998,7.490235900000001e-4,0.00105152472,0.0032070647999999998,0.004419494,0.003235135,Actinobacteria
0.3874574115300001,0.2017882801,0.19920165162,0.32664917265000004,0.034755996160000004,0.4364624348600001,0.36124981946000007,0.29705532279999997,0.29386568369,0.43068433114999993,0.017816092179999996,0.31028039432,0.1106363262,0.24375704721000005,0.064341256,0.03005464696999999,0.027155499399999998,0.10757314368000001,0.12477374579999999,0.38771150169,0.45105388060999996,0.48131836634999997,0.6620516991100001,0.44410017107999983,0.42792613048,0.3626079011999999,0.4547108365,0.47860550802000007,0.45196374610000006,0.37679172538000005,0.47081029282000003,Bacteroidetes
0.16268851019000002,0.3042278356999998,0.3346756090999997,0.6136150461599998,0.8643641536799999,0.17161564643999994,0.20117812658999987,0.31904983729999997,0.3263604166699997,0.21867548596000003,0.9079501562,0.31084924444000006,0.39142298160000005,0.2510686482200001,0.29392252315999984,0.6457544735600002,0.5514032866999998,0.3732250683199999,0.7983589281499996,0.11263546377999993,0.20214036923000006,0.29478619085999985,0.28033635925,0.3774851598999999,0.5005536140399999,0.29633803694999966,0.18575785328000002,0.17932541231999996,0.2966767367,0.5870759749600002,0.3083672126900002,Firmicutes
0.011952051,0.061449017,0.02986799,0.00220202357,0.0940488502,8.557248e-5,1.280574e-4,0,2.2787349e-4,0.010110375,0.0729885081,0.00268183678,0.0059205107,0.020247472699999998,3.209929e-4,0.09184531308999999,0.069380531,0.021783564000000002,0.05973211,3.736721e-4,0.009832681,0.01870530521,0.009268265,0.00728117756,0.0252424651,0.05206156,0.0209726567,0.0933026,0.021101557,0.02359054289,0.0051958238,Proteobacteria
7.382149e-4,0.007285572,0.01162506,0.03518553,0.00371605,0.004578128,6.829726e-4,1.035036e-4,0.004967642,0.001677704,0,0.08809427,0,0.004499438,0.03545189,0.02033417,0.0053097345,0.01866394,0,0.01062296,8.148631e-4,1.894208e-4,0,0.002013943,3.985652e-4,0.005361643,0.003370606,0,0.0047873577,0,0.004607617,Tenericutes
0.43621470259,0.4227104286,0.4207429769,0.021130064719999998,5.464779e-4,0.38576069890000003,0.43560846239999995,0.38317031519999994,0.371160358,0.33757175190999994,0.001245211,0.28793171,0.49171128500000005,0.48003377499999994,0.6049289905,0.2113808048,0.34412136530000004,0.478592953,0.009774345470000001,0.488496279,0.33561490831,0.20277506309999999,0.04548315061,0.16715720750000002,0.0372437001,0.28052119569999995,0.33443905760000003,0.247714941,0.22226353699999998,0.008122312,0.20778391621,Verrucomicrobia
