Actinobacteria,Bacteriaunclassified,Bacteroidetes,CandidatusSaccharibacteria,Deferribacteres,Firmicutes,Proteobacteria,Tenericutes,Verrucomicrobia,GP,GN,Ratio
0.00176381207,0.0050879195199999994,0.5449093348199996,0,0.007258765,0.42545860804000024,0.0069195697,0.002211549,0.006390427,0.4272224201100002,0.5727775650399995,0.7458784110724822
0.001864615,0.00191986282,0.5770085693800007,0,8.149059e-4,0.3955608428399995,0.009115896600000001,0.00283145278,0.01088383,0.3974254578399995,0.6025745174800007,0.6595457429930066
0.0023916250700000002,0.00429633225,0.5615592889599998,0,0.001589643,0.4005184336200003,0.01376258496,0.00565683754,0.01022527,0.4029100586900003,0.5970899567099999,0.6747895424502833
6.2483478e-4,0.0038211045399999997,0.5785008167800001,9.372522e-4,3.604816e-4,0.3976352377899999,0.00918026431,0.001682247,0.007257696,0.3982600725699999,0.60173986243,0.6618475813812804
0.00806377994,9.1219238e-4,0.6209292967700002,0,5.290716e-4,0.34756353043000004,0.01339098313,0.005819787,0.002791309,0.35562731037000006,0.6443726398800002,0.5518969744528999
0.0026171061999999998,0.00439977247,0.6950502679499997,0,7.585815e-4,0.28549213398999934,0.0084581828,0.002010241,0.00121373,0.28810924018999934,0.7118907757199997,0.40470989373139205
