CtrlPN 1,CtrlPN 2,CtrlPN 3,CtrlPN 4,CtrlPN 5,CtrlPN 6,CtrlPN 7,CtrlPN 8,CtrlPN 9,CtrlPN 10,MetPN 11,MetPN 12,MetPN 13,MetPN 14,MetPN 15,MetPN 16,MetPN 17,MetPN 18,Taxa
1.6412460350000002,0.12712733699999998,0.5458393699999999,0.516910824,0.5966464699999998,0.145305241,0.20132818500000002,0.18167223,0.5340259880000001,1.404067479,0.692172083,1.095494744,1.65280668,1.597146366,2.1844230799999997,1.501886745,1.8946062899999998,1.6567036800000001,Actinobacteria
0.10741138499999998,0.15583350499999998,0.17823327000000003,0.12666027200000002,0.285464434,0.06291569300000001,0.016526937,0.038024419999999996,0.108051944,0.09066406,0.33140370799999996,0.34872658200000006,0.5873180760000001,0.620219804,0.58227764,0.18490565999999997,0.299900024,0.38144037000000003,Bacteriaunclassified
70.47046583200002,68.95222316500002,66.09112176999997,64.12775922000002,61.59345615400002,50.48385635399997,60.01833127100004,35.345815863,35.663377233999995,42.37932333600001,61.79629038300003,68.21655697199999,69.96361001100001,60.68192643600007,64.93277373999997,59.38490521999995,63.28367176399999,64.03643610999998,Bacteroidetes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CandidatusSaccharibacteria
0.02577873,0.01640353,0.04455832,0.07873477,0.007715255999999999,0.01348193,0.05258571000000001,0.01267481,0,0,0.05872976,0.1162422,0.01559252,0.1446108,0,0,0,0,Deferribacteres
26.822771086000014,28.907116911999996,31.123983550000016,33.455426952000025,35.66634079199998,49.16412420499998,39.05466274999998,64.14296884899998,62.49558913999992,54.92281584000003,26.243812467999966,24.727886307,25.340436538999985,28.03522086199997,26.84828959,30.95471643499998,31.02299331000003,30.882436739999992,Firmicutes
0.730397446,1.578839464,1.91600757,1.6020812519999996,0.016716388000000002,0.004493978,0.021034284000000004,0.08449871099999999,0.20987013599999998,0.35530511,10.311267902999997,5.216808342,2.240124763,8.41635103,4.20298562,7.841509369999999,3.4274286720000005,3.0230572100000006,Proteobacteria
0,0,0,0,1.7912250099999998,0.12283539299999999,0.634033445,0.1056234,0.342857122,0.2768929,0,0,0,0,1.164555,0,0,0,Tenericutes
0.20193339999999999,0.2624564,0.10025621000000001,0.09242776999999999,0.04243391,0.002995985,0.0015024489999999999,0.08872365,0.6462338,0.5709385,0.5663227,0.2782768,0.200104,0.5045311,0.08469492,0.1320755,0.07140477,0.01992599,Verrucomicrobia
