Actinobacteria,Bacteroidetes,CandidatusSaccharibacteria,Deferribacteres,Firmicutes,Proteobacteria,Tenericutes,Verrucomicrobia
0.00694473711,0.6200176542499998,0,5.892504e-4,0.26331074568999974,0.10345553841000002,0,0.005682057
0.010993279020000002,0.6845528282599996,0,0.00116649,0.2481442231600005,0.05235065126,0,0.002792506
0.0166257127,0.7037695590400002,0,1.568463e-4,0.2549014528899999,0.02253359126,0,0.002012861
0.01607113959,0.6106063341299998,0,0.001455133,0.28210186463,0.0846887608,0,0.005076799
0.02197217537,0.6531308177199997,0,0,0.2700553836999997,0.042276014900000006,0.01171376,8.519097e-4
0.015046689759999999,0.5949491674300001,0,0,0.31012060090000004,0.07856034851000002,0,0.001323201
0.019003056250000004,0.6347402552600001,0,0,0.31116311689999987,0.03437739048,0,7.161956e-4
0.01663047029,0.6428163558899997,0,0,0.31000685272000006,0.030346321470000003,0,2.000229e-4
