CtrlPN 1,CtrlPN 2,CtrlPN 3,CtrlPN 4,CtrlPN 5,CtrlPN 6,CtrlPN 7,CtrlPN 8,CtrlPN 9,CtrlPN 10,MetPN 11,MetPN 12,MetPN 13,MetPN 14,MetPN 15,MetPN 16,MetPN 17,MetPN 18,Taxa
0.01643010355,0.0012732574800000001,0.0054681398,0.0051756643000000005,0.00598354575,0.00145396787,0.0020136145700000003,0.0018174132000000002,0.00534603549,0.014053417799999999,0.00694473711,0.010993279020000002,0.0166257127,0.01607113959,0.02197217537,0.015046689759999999,0.019003056250000004,0.01663047029,Actinobacteria
0.7054623402200004,0.6905984181799998,0.6620912844999998,0.6420907835800003,0.6176978628699998,0.5051563842099999,0.6002824690499998,0.3535925254099999,0.3570195313400001,0.424177748,0.6200176542499998,0.6845528282599996,0.7037695590400002,0.6106063341299998,0.6531308177199997,0.5949491674300001,0.6347402552600001,0.6428163558899997,Bacteroidetes
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CandidatusSaccharibacteria
2.580645e-4,1.642913e-4,4.463788e-4,7.883462e-4,7.737343e-5,1.349042e-4,5.259441e-4,1.267963e-4,0,0,5.892504e-4,0.00116649,1.568463e-4,0.001455133,0,0,0,0,Deferribacteres
0.26851612815999987,0.28952228759999976,0.3117955589,0.3349785883799999,0.3576844620400004,0.49195073639999976,0.3906111477800001,0.6416736518099998,0.62563184407,0.5497266128000005,0.26331074568999974,0.2481442231600005,0.2549014528899999,0.28210186463,0.2700553836999997,0.31012060090000004,0.31116311689999987,0.31000685272000006,Firmicutes
0.00731182806,0.01581303674,0.0191942864,0.01604112964,1.6764243e-4,4.496808e-5,2.1037764e-4,8.453084500000001e-4,0.0021009713900000003,0.0035562747,0.10345553841000002,0.05235065126,0.02253359126,0.0846887608,0.042276014900000006,0.07856034851000002,0.03437739048,0.030346321470000003,Proteobacteria
0,0,0,0,0.0179635346,0.00122912736,0.0063413828700000004,0.001056636,0.0034322796999999997,0.0027714417,0,0,0,0,0.01171376,0,0,0,Tenericutes
0.002021505,0.002628661,0.0010043522,9.254499e-4,4.255539e-4,2.997872e-5,1.502697e-5,8.87574e-4,0.006469328,0.005714566,0.005682057,0.002792506,0.002012861,0.005076799,8.519097e-4,0.001323201,7.161956e-4,2.000229e-4,Verrucomicrobia
