Actinobacteria,Bacteriaunclassified,Bacteroidetes,Deferribacteres,Firmicutes,Proteobacteria,Tenericutes,Verrucomicrobia,Bacteroidetes_Sum,Firmicutes_Sum,Ratio
0.00948304826,0.003398792,0.49584595096,0,0.4595921401900001,0.0300856014,0.001594495,0,0.49584595096,0.4595921401900001,1.0788825734813745
0.040301873499999995,0.0077837921999999995,0.5681773615400001,0.02765815,0.25504761541999993,0.10103124940000001,0,0,0.5681773615400001,0.25504761541999993,2.227730538097184
0.0468544738,5.352017e-4,0.5275628866000002,0,0.3961952033,0.028657616900000002,1.946188e-4,0,0.5275628866000002,0.3961952033,1.3315731291186992
0.041346922,0.006657145000000001,0.36953206340000005,0,0.5779854280999999,0.002662858,0.0016703382,1.452468e-4,0.36953206340000005,0.5779854280999999,0.63934494787309
0.0435517642,0.00680076034,0.35723204431000005,0,0.58511519692,0.003150635,0.003496436,6.531804e-4,0.35723204431000005,0.58511519692,0.6105328424051216
